ts,open,high,low,close,confirm
1784383200000,64107.9,64195.7,64101.6,64127,1
1784386800000,64127,64162.8,64035.2,64121.6,1
1784390400000,64121.6,64318.2,64089.8,64305.1,1
1784394000000,64305.1,64493.9,64279,64484.4,1
1784397600000,64484.4,64669.3,64465.5,64513.8,1
1784401200000,64513.8,64599.9,64480.1,64557.8,1
1784404800000,64557.8,64731.5,64515.4,64698.2,1
1784408400000,64698.2,64850.3,64617.2,64736.4,1
1784412000000,64736.4,64871.5,64714.8,64808.7,1
1784415600000,64808.2,64844.8,64715.1,64835,1
1784419200000,64835,64907.7,64769.7,64790,1
1784422800000,64790,64790,64766.8,64768.4,1
1784426400000,64768.4,64968,64700.9,64827.5,1
1784430000000,64827.5,64842.8,64626,64712.2,1
1784433600000,64712.2,64796.3,64616.1,64724.5,1
1784437200000,64724.5,64816.9,64679.5,64725.8,1
1784440800000,64725.8,64764.2,64697.1,64715.1,1
1784444400000,64715.1,64785.4,64676,64717.1,1
1784448000000,64717.1,64748.3,64632.8,64711.8,1
1784451600000,64711.8,64725.3,64504.3,64514.9,1
1784455200000,64514.9,64705.2,64481,64594.6,1
1784458800000,64594.6,64642.9,64443.5,64469.4,1
1784462400000,64469.4,64469.4,64281.3,64443.6,1
1784466000000,64443.6,64517.5,64304.7,64483.4,1
1784469600000,64483.4,64660,64423,64594.2,1
1784473200000,64594.2,64622.8,64501.4,64582.6,1
1784476800000,64582.6,64648.4,64506.9,64541.7,1
1784480400000,64541.6,64755.9,64407.9,64550.7,1
1784484000000,64550.7,64557.1,64292.4,64423.3,1
1784487600000,64423.3,64470.7,64349.6,64462.6,1
1784491200000,64462.6,64557,64462.6,64539.4,1
1784494800000,64539.4,64564.1,64351.5,64418.2,1
1784498400000,64418.2,64901.8,64348.7,64678.7,1
1784502000000,64678.7,64777.8,64571.4,64729.1,1
1784505600000,64729.1,65109.3,64417.4,64556.8,1
1784509200000,64556.8,65033.4,64504.3,64629.4,1
1784512800000,64629.4,64964.7,64585.7,64829.8,1
1784516400000,64829.8,64919.2,64644.1,64870.4,1
1784520000000,64870.4,64872.8,64539,64543,1
1784523600000,64543,64565.3,64077.6,64130.1,1
1784527200000,64130.1,64223,63763,63919.3,1
1784530800000,63919.3,64306,63893.5,64277.5,1
1784534400000,64277.5,64360,63790.2,64054.9,1
1784538000000,64054.9,64285.7,64014.5,64202.7,1
1784541600000,64202.7,64416.9,64164.2,64304,1
1784545200000,64304,65075.3,64275.5,65006.4,1
1784548800000,65006.4,65008.5,64605.8,64647.6,1
1784552400000,64647.6,64767.5,64207.7,64345,1
1784556000000,64345,64579,64078,64419.5,1
1784559600000,64419.7,65665.5,64417.5,65601.7,1
1784563200000,65601.7,65639.2,65339.9,65509,1
1784566800000,65509,65643.4,65345.1,65589.9,1
1784570400000,65589.9,65799.4,65198.9,65241.7,1
1784574000000,65241.7,65277.3,65042.6,65144.9,1
1784577600000,65144.9,65439.7,65061.7,65371.9,1
1784581200000,65371.9,65444.1,65271.9,65289.9,1
1784584800000,65289.9,65290,65093.5,65147.1,1
1784588400000,65147.1,65275.1,65131.8,65258.8,1
1784592000000,65258.8,65588.9,65151,65567.7,1
1784595600000,65567.7,65662.2,65235,65237.6,1
1784599200000,65237.6,65504.5,65178.1,65417,1
1784602800000,65417,65596,65411.4,65571,1
1784606400000,65570.7,65743.8,65478.7,65522.6,1
1784610000000,65522.6,65929.9,65487.8,65753.7,1
1784613600000,65753.7,65995.9,65637.1,65920.5,1
1784617200000,65920.5,66248.8,65865.6,66189.7,1
1784620800000,66189.7,66355.5,66133.7,66229.6,1
1784624400000,66229.6,66352.9,66144.7,66292.4,1
1784628000000,66292.4,66425.1,66179.9,66189.6,1
1784631600000,66189.6,66358.1,66151.1,66350,1
1784635200000,66350,66640.4,66271.1,66558.8,1
1784638800000,66558.6,66809.3,66323.2,66784.9,1
1784642400000,66784.9,66961.1,66650.2,66843.9,1
1784646000000,66843.9,66844,66527.6,66679.9,1
1784649600000,66679.9,66765.8,66465.8,66545.4,1
1784653200000,66545.2,66570.2,66079.1,66213.3,1
1784656800000,66213.3,66364.2,66108.7,66322.5,1
1784660400000,66322.2,66509.9,66266.8,66448.7,1
1784664000000,66448.7,66500.9,66362.6,66409.5,1
1784667600000,66409.5,66414.2,66288.7,66385.3,1
1784671200000,66385.3,66386.2,66206.5,66308.1,1
1784674800000,66308.1,66579,66229.7,66558.6,1
1784678400000,66558.6,66740.8,66539.6,66627,1
1784682000000,66626.5,66664.8,66285.8,66436.6,1
1784685600000,66436.6,66534.7,66300.5,66315.8,1
1784689200000,66315.8,66374.5,66181,66212.9,1
1784692800000,66212.9,66427.9,66200.9,66385.3,1
1784696400000,66385.3,66385.5,65943.5,65979,1
1784700000000,65979,66025.1,65831.5,65934.8,1
1784703600000,65934.8,65969,65700,65842.6,1
1784707200000,65842.6,66163.1,65842.5,65987.6,1
1784710800000,65987.6,66084.3,65850.2,65930.4,1
1784714400000,65930.4,66116.9,65900.2,66049.3,1
1784718000000,66048.9,66092.9,65911.7,66016.8,1
1784721600000,66016.8,66020.5,65551.8,65638,1
1784725200000,65638,65985.3,65565.2,65955.2,1
1784728800000,65955.2,66212.7,65587.6,65798.3,1
1784732400000,65798.3,66132.9,65798.2,66046.3,1
1784736000000,66046.3,66388.4,65910.9,66231.5,1
1784739600000,66231.5,66279.7,65944.4,66028.2,1
1784743200000,66028.2,66080.3,65728.8,65894.6,1
1784746800000,65894.6,65962.7,65696,65928.9,1
1784750400000,65927.1,65987.6,65794.5,65921.8,1
1784754000000,65921.8,66131.7,65894.2,66072.2,1
1784757600000,66072.2,66079,65933.3,66046.5,1
1784761200000,66046.5,66143.1,65845.1,66114.4,1
1784764800000,66114.4,66314.3,66056.4,66061.1,1
1784768400000,66061.5,66212.5,65752.5,65829,1
1784772000000,65828.5,65841.6,65650.6,65808.3,1
1784775600000,65808.3,65819.4,65581.3,65663.3,1
1784779200000,65663.3,65740.9,65595.4,65617.2,1
1784782800000,65617.2,65798.4,65575.9,65693.8,1
1784786400000,65693.8,65821.1,65627.2,65792.7,1
1784790000000,65792.7,65792.7,65349.9,65441.9,1
1784793600000,65441.9,65664.5,65418.3,65632.3,1
1784797200000,65632.6,65757.5,65603.6,65638,1
1784800800000,65638.1,65789,65588.8,65737.6,1
1784804400000,65737.6,65740.3,65540.9,65556.2,1
1784808000000,65556.2,65586.2,64985,65164.4,1
1784811600000,65164.2,65223.6,64863.5,64879.3,1
1784815200000,64879.3,65218.5,64821.3,64906.1,1
1784818800000,64906.1,65024.5,64722.6,64958.4,1
1784822400000,64958.1,64959.4,64703.1,64753.2,1
1784826000000,64753.2,64898,64651.3,64679,1
1784829600000,64679,64947.4,64678.5,64866.4,1
1784833200000,64866.6,64934.9,64692.2,64845.3,1
1784836800000,64845.7,65190.1,64833.1,65146.7,1
1784840400000,65146.7,65205.9,65009.7,65168.8,1
1784844000000,65168.8,65226.2,65014.7,65191.9,1
1784847600000,65191.9,65221,65045.9,65098.2,1
1784851200000,65098.2,65111.1,64758.6,64973,1
1784854800000,64973.2,65171.3,64943.5,65082.2,1
1784858400000,65082.2,65187.3,64921.4,65118.8,1
1784862000000,65118.8,65462.4,65076,65458,1
1784865600000,65458,65470.8,65272,65316.5,1
1784869200000,65316.5,65397.1,65249.1,65320.3,1
1784872800000,65320.3,65521.1,65279.7,65477.3,1
1784876400000,65477.3,65808.3,65365.1,65501,1
1784880000000,65501,65511.3,65305.7,65305.7,1
1784883600000,65305.7,65321,64948.7,65112.5,1
1784887200000,65112.5,65155.4,64904.1,64949.6,1
1784890800000,64949.6,65103.8,64853.9,65081.1,1
1784894400000,65079.4,65132.8,64762.6,64779.5,1
1784898000000,64779.5,64803.3,63914.9,64151.2,1
1784901600000,64151.3,64198.6,63734.4,64057.3,1
1784905200000,64057.4,64331.9,63855.4,64095.1,1
1784908800000,64095.1,64199.5,63878.2,63956.1,1
1784912400000,63956.1,64201.5,63906.5,64178.3,1
1784916000000,64178.3,64290,64127.6,64270.4,1
1784919600000,64270.3,64290.5,64141.3,64223.8,1
1784923200000,64223.8,64284.5,64128.7,64169.1,1
1784926800000,64169.1,64221.9,64125.2,64148,1
1784930400000,64148,64213.8,64126.5,64165,1
1784934000000,64165,64178.8,64135.4,64143.7,1
1784937600000,64143.7,64177.8,64033,64071.5,1
1784941200000,64071.5,64160.3,64004.9,64066.9,1
1784944800000,64066.9,64096.2,64020.3,64042.5,1
1784948400000,64042.5,64099.3,64017.8,64081.4,1
1784952000000,64081.4,64203.2,64081.3,64177.9,1
1784955600000,64177.9,64197,63979,64017,1
1784959200000,64017,64060.1,63960.1,64009.4,1
1784962800000,64009.4,64041.4,63998.2,64004.8,1
1784966400000,64004.8,64006.2,63805.6,63873.1,1
1784970000000,63873.1,64025.7,63826.3,64001.9,1
1784973600000,64002.1,64067.5,63994.5,64067.5,1
1784977200000,64067.4,64110.7,64045.7,64060.8,1
1784980800000,64060.8,64118.9,64038.9,64117.9,1
1784984400000,64117.9,64262.8,64106,64171.6,1
1784988000000,64171.6,64218.4,64120.8,64212.5,1
1784991600000,64212.5,64274.9,64170,64181.7,1
1784995200000,64181.7,64245.8,64123.7,64210.5,1
1784998800000,64210.5,64350.7,64194.7,64267,1
1785002400000,64267.3,64447.2,64267.1,64418.1,1
1785006000000,64418.3,64441.8,64385.4,64391.2,1
1785009600000,64391.2,64395.9,64312.5,64334.5,1
1785013200000,64334.8,64428.9,64259.6,64345.7,1
1785016800000,64345.7,64427.4,64345.7,64410.5,1
1785020400000,64410.5,64425,64364.9,64369.2,1
1785024000000,64369.4,64509.4,64350.3,64509.1,1
1785027600000,64509.2,64540.3,64453.8,64464.4,1
1785031200000,64464.4,64526.1,64428.9,64522.9,1
1785034800000,64522.9,64579.2,64485.3,64551,1
1785038400000,64551,64594.9,64489.5,64523.5,1
1785042000000,64523.5,64523.6,64413.1,64415,1
1785045600000,64414.9,64455.4,64292.4,64438.9,1
1785049200000,64438.9,64460.3,64347.4,64370.4,1
1785052800000,64370.4,64493.5,64352.3,64480.1,1
1785056400000,64480.1,64549.9,64480.1,64536,1
1785060000000,64536,64574.9,64495,64516.2,1
1785063600000,64516.2,64534.7,64492,64509.1,1
1785067200000,64509.1,64660.5,64435.7,64466.8,1
1785070800000,64466.8,64571.4,64412.3,64521.8,1
1785074400000,64521.8,64769.5,64521.4,64716.7,1
1785078000000,64716.7,64827.1,64676.2,64769.5,1
1785081600000,64769.5,64937.3,64702.9,64731.1,1
1785085200000,64731.1,64797.3,64672.3,64696.6,1
1785088800000,64696.6,64773.5,64668.9,64739.1,1
1785092400000,64739.1,64757.1,64676,64700.8,1
1785096000000,64700.8,64706.2,64636.9,64653.3,1
1785099600000,64653.3,64924.9,64653.2,64856.3,1
1785103200000,64856.3,65504,64856.3,65411.4,1
1785106800000,65411.4,65577.2,65271.8,65402.8,1
1785110400000,65403,65424.1,65060.7,65134.4,1
1785114000000,65134.4,65221.3,64907.1,65205.2,1
1785117600000,65205.2,65280.8,65121.4,65175.9,1
1785121200000,65176.4,65367.5,65167.7,65285.8,1
1785124800000,65285.8,65502,65248.5,65286.8,1
1785128400000,65286.8,65494,65285.4,65469,1
1785132000000,65469,65747.5,65409.7,65418.2,1
1785135600000,65418.2,65447.6,65219.4,65226.8,1
1785139200000,65226.8,65260.8,65127.3,65169.1,1
1785142800000,65168.6,65343.8,65101.2,65264.5,1
1785146400000,65264.4,65434.8,65234.3,65340.1,1
1785150000000,65340.1,65340.1,65092.9,65103.2,1
1785153600000,65103.2,65257.1,64839.3,65089.8,1
1785157200000,65089.8,65718.3,64915,65221.1,1
1785160800000,65221.1,65434.2,64460.6,64691.6,1
1785164400000,64691.5,64779.3,64419.6,64555.8,1
1785168000000,64555.8,64974,64517.2,64901.3,1
1785171600000,64901.3,65094.7,64793.6,65022.1,1
1785175200000,65022.1,65059.9,64754.9,64879.6,1
1785178800000,64879.6,65081.2,64810.8,64983.4,1
1785182400000,64983.4,65055.6,64907.8,64966.2,1
1785186000000,64966.2,64966.2,64796.4,64823.5,1
1785189600000,64823.5,64823.5,63791.1,63792.1,1
1785193200000,63792.1,63943.3,63607.1,63756.8,1
1785196800000,63756.9,63825.8,63472,63485.2,1
1785200400000,63485.8,63529.2,63059,63231,1
1785204000000,63230.6,63306.5,63106.1,63184.3,1
1785207600000,63184.3,63376.2,63166.4,63343.8,1
1785211200000,63343.8,63361.4,63219.6,63351.3,1
1785214800000,63351.3,63619.9,63320.3,63450.8,1
1785218400000,63450.8,63660.7,63398.3,63637.6,1
1785222000000,63637.6,63655.8,63455.5,63505.8,1
1785225600000,63505.8,63541,63407,63430.5,1
1785229200000,63430.5,63579.9,63366.5,63395.8,1
1785232800000,63395.8,63555,63294.5,63473.3,1
1785236400000,63473.3,63596.2,63351.1,63456.3,1
1785240000000,63456.3,63570.5,63373.6,63546.5,1
1785243600000,63546.5,63589.7,62745,63106.8,1
1785247200000,63106.8,63550.8,62964.6,63412.7,1
1785250800000,63412.7,64026,63266.4,63926.9,1
1785254400000,63926.9,64105.1,63774.3,64041.9,1
1785258000000,64041.9,64041.9,63501.9,63687.2,1
1785261600000,63687.2,63847.6,63670.2,63732.4,1
1785265200000,63732.4,63901.3,63677.1,63901.3,1
1785268800000,63901.3,64020.7,63876.7,63917.9,1
1785272400000,63917.9,64072.9,63891.9,63974.1,1
1785276000000,63974.1,64022.5,63765.6,63782.2,1
1785279600000,63782.2,63955.1,63554.8,63924.7,1
1785283200000,63924.7,64189.1,63871.8,63956.6,1
1785286800000,63955.8,64000,63686.2,63704.2,1
1785290400000,63704.2,64129.4,63653.2,63977.6,1
1785294000000,63977.6,64001.1,63707.8,63750.2,1
1785297600000,63750.2,63969.6,63597.9,63965.9,1
1785301200000,63965.9,64094,63888.1,64064.2,1
1785304800000,64064.2,64465.2,64023.8,64434,1
1785308400000,64434,64571.9,64400.9,64560.2,1
1785312000000,64560.6,64584.6,64280.2,64418,1
1785315600000,64418,64741.8,64382.4,64694.3,1
1785319200000,64694.3,64713.6,64411,64469.8,1
1785322800000,64469.8,64595.1,64421.2,64511,1
1785326400000,64511,64511,64223.5,64280.3,1
1785330000000,64280.3,64670.6,64143.8,64667.4,1
1785333600000,64667.7,64722.9,64048.5,64107.6,1
1785337200000,64107.6,64195.1,63885.7,63966.4,1
1785340800000,63966.1,64148.2,63625.6,63810.6,1
1785344400000,63810.6,64293.3,63711.4,64274,1
1785348000000,64274,64660.1,63772,64506,1
1785351600000,64506,64602.2,63513.2,63586.1,1
1785355200000,63586.1,63739.8,63372.2,63517.6,1
1785358800000,63517.8,63856.6,63269.3,63856.6,1
1785362400000,63857,64128.3,63856.2,63935.8,1
1785366000000,63935.8,64067.3,63893.5,63981.9,1
1785369600000,63981.9,64115,63600,63689.2,1
1785373200000,63690.3,64374.3,63686.3,64266.6,1
1785376800000,64266.6,64412.7,64159.9,64189.5,1
1785380400000,64189.5,64301.1,64133.2,64163.9,1
1785384000000,64163.9,64180.9,64006.8,64024.5,1
1785387600000,64024.5,64183.2,63909.7,64037.2,1
1785391200000,64037.2,64084.5,63955.3,64001.8,1
1785394800000,64001.8,64147.4,63942,64017.3,1
1785398400000,64017.3,64356.2,63979.2,64305,1
1785402000000,64305,64639.4,64284.2,64569.7,1
1785405600000,64569.7,64635.3,64559.3,64570.6,1
1785409200000,64570.6,64885.6,64537.8,64790.8,1
1785412800000,64790.8,65025.8,64786.9,64920.4,1
1785416400000,64920.6,65177.7,64685.3,65023.3,1
1785420000000,65023,65045,64620.7,64680,1
1785423600000,64680,64890.2,64603.6,64730.3,1
1785427200000,64730.3,64964.4,64727.1,64818.7,1
1785430800000,64818.7,64989.5,64772,64871.4,1
1785434400000,64871.4,64898.9,64686,64700.8,1
1785438000000,64700.9,64905.7,64700.6,64801.4,1
1785441600000,64801.4,64939.2,64755.2,64778,1
1785445200000,64778.1,64805.5,64704.7,64734.4,1
1785448800000,64734.4,65019.4,64667.1,64853.1,1
1785452400000,64853.1,65087.6,64740.2,64780.4,1
1785456000000,64780.4,64901.8,64691.9,64727.4,1
1785459600000,64727.4,65412.6,64491.3,64559.7,1
1785463200000,64559.7,64612.8,64199.7,64296,1
1785466800000,64296.1,64436.6,64172.9,64367.8,1
1785470400000,64367.8,64438.3,64233.7,64304.1,1
1785474000000,64304.1,64419.1,64268.9,64356.5,1
1785477600000,64356.5,64493.3,64194.2,64231.6,1
1785481200000,64231.6,64243.3,63867.5,63944.8,1
1785484800000,63944.8,63977.1,63812.4,63828.9,1
1785488400000,63828.8,63846.1,63636.5,63716.3,1
1785492000000,63716.3,63954.9,63607.4,63919.9,1
1785495600000,63919.9,64012.4,63789.4,63806.9,1
1785499200000,63806.9,63833,63626.2,63754.6,1
1785502800000,63754.6,63833.6,63237.6,63271.2,1
1785506400000,63271.2,63310.4,62458.3,62687.5,1
1785510000000,62687.5,62768.2,62488.4,62717.5,1
1785513600000,62717.5,62935,62707.3,62872.6,1
1785517200000,62872.4,63293.9,62801.7,63245.4,1
1785520800000,63245.4,63302.3,62963.7,63097.7,1
1785524400000,63097.6,63158.7,62933.7,62973.1,1
1785528000000,62973.1,63034.6,62929.1,62957.2,1
1785531600000,62957.2,63062,62843.5,62950.6,1
1785535200000,62950.6,63022.7,62865.1,62948.7,1
1785538800000,62948.8,63015.3,62860.6,62888.6,1
1785542400000,62888.6,63025,62888.6,62939.1,1
1785546000000,62939.1,62991.1,62923.9,62975.4,1
1785549600000,62975.4,63105.2,62975.4,63072.3,1
1785553200000,63072.3,63076.8,62967.5,63002.2,1
1785556800000,63002.2,63104.5,62994.4,63104.4,1
1785560400000,63104.4,63140.3,63000.3,63027.6,1
1785564000000,63027.9,63081.8,62997.6,63077.2,1
1785567600000,63077.2,63111.3,63033.8,63052.9,1
1785571200000,63052.8,63150.6,63052.8,63123.8,1
1785574800000,63123.8,63140.5,63045.2,63051.7,1
1785578400000,63051.7,63111.4,62986.8,63058.7,1
1785582000000,63058.7,63091.9,63037.7,63077,1
1785585600000,63077,63122.8,63077,63101.4,1
1785589200000,63101.5,63104.7,63049.2,63065.6,1
1785592800000,63065.8,63128.4,63065.8,63125.8,1
1785596400000,63125.8,63126.5,63002.8,63003.4,1
1785600000000,63003.4,63029,62870.8,62929.8,1
1785603600000,62929.8,62996,62662.9,62709.7,1
1785607200000,62709.7,62734.6,62272,62578.3,1
1785610800000,62578.3,62624,62459.5,62529.4,1
1785614400000,62529.4,62671.5,62484.9,62662.5,1
1785618000000,62662.5,62863.8,62661.8,62816.1,1
1785621600000,62815.9,62869.3,62793.2,62830.4,1
1785625200000,62830.4,62856.6,62768.5,62823,1
1785628800000,62823,62976.9,62807.8,62836.1,1
1785632400000,62836.3,63089.1,62836.3,62986.7,1
1785636000000,62986.6,63549.6,62958.1,63449.2,1
1785639600000,63449.2,63550.3,63379.7,63461.8,1
1785643200000,63461.8,63612.7,63461.8,63586.1,1
1785646800000,63586.1,63636.9,63417.7,63455.7,1
1785650400000,63455.7,63501.8,63432.3,63484.3,1
1785654000000,63484.3,63541.2,63477.3,63498.6,1
1785657600000,63498.6,63528.6,63168.4,63193.7,1
1785661200000,63193.7,63318.6,63089.4,63272.5,1
1785664800000,63272.2,63272.2,63120.6,63203.3,1
1785668400000,63203.3,63204.8,62987.4,63030.6,1
1785672000000,63030.6,63231.8,63030.6,63125,1
1785675600000,63125,63146.6,63006.4,63123.7,1
1785679200000,63123.7,63184.6,63061.2,63070.3,1
1785682800000,63070.3,63182.9,63050.2,63108.4,1
1785686400000,63108.5,63270.3,63066,63182.4,1
1785690000000,63182.1,63343.4,63152.4,63303.9,1
1785693600000,63303.8,63611.1,63290.6,63382.3,1
1785697200000,63382.3,63478.7,63326.8,63454.5,1
1785700800000,63454.5,63499.9,63402.2,63494.5,1
1785704400000,63494.5,63784,63479.7,63577.9,1
1785708000000,63578,63798,63373.9,63421.8,1
1785711600000,63421.8,63595.5,63339.6,63571.5,1
1785715200000,63571.5,63595,63206.9,63317.9,1
1785718800000,63318.5,63349.6,63109.3,63210.7,1
1785722400000,63210.7,63284.2,63098.8,63141.6,1
1785726000000,63141.6,63169.9,62783.2,62868.4,1
1785729600000,62868.4,62999.2,62775.6,62789.3,1
1785733200000,62789.3,62874.6,62747.7,62827.2,1
1785736800000,62827.2,62872.1,62613.2,62624.4,1
1785740400000,62624.4,62701,62552,62622.7,1
1785744000000,62622.7,62649.1,62298.6,62543.6,1
1785747600000,62543.6,62866.4,62521.5,62835.4,1
1785751200000,62835.4,62861.5,62616.6,62738.3,1
1785754800000,62738.3,62777.1,62538.8,62560,1
1785758400000,62560,62801.6,62446,62702.5,1
1785762000000,62702.5,63394.6,62561.8,63351.4,1
1785765600000,63351.4,63992.5,63139.4,63966,1
1785769200000,63966,63989.5,63646.4,63694.7,1
1785772800000,63695.4,63943.5,63661.6,63774.6,1
1785776400000,63774.6,64063.9,63715,63909.6,1
1785780000000,63909.6,64002.3,63766.4,63871.5,1
1785783600000,63871.6,64083.3,63844,63868.2,1
1785787200000,63868.4,64027.9,63769.1,63784.7,1
1785790800000,63784.7,63792.8,63551.2,63588.5,1
1785794400000,63587.4,63680.4,63394.3,63617.3,1
1785798000000,63617.3,63622.7,63466.2,63525.8,1
1785801600000,63525.8,63588,63323.4,63362.8,1
1785805200000,63363,63930.4,63362.6,63846.9,1
1785808800000,63846.9,63974.5,63686.7,63825,1
1785812400000,63825,63862.3,63651.1,63799.3,1
1785816000000,63799.1,64245.8,63760.2,64035.1,1
1785819600000,64035.1,64057.8,63797.7,63817.5,1
1785823200000,63817.5,63863,63659,63675.2,1
1785826800000,63675.2,63761.7,63506.5,63686.2,1
1785830400000,63686.2,63749,63562.5,63586.3,1
1785834000000,63586.3,63609.4,63515.7,63602.6,1
1785837600000,63602.6,63843.8,63453.7,63765.9,1
1785841200000,63765.9,63950.9,63710.1,63923.8,1
1785844800000,63923.8,64060.2,63789.4,63907.5,1
1785848400000,63907.5,64101.5,63657.1,63687.6,1
1785852000000,63687.6,64196.6,63613.5,64128.7,1
1785855600000,64128.7,64234.3,63812.8,64123.3,1
